# z         Log L_0.5-2keV
     0.734200      43.6311
      1.74250      44.3706
      1.44280      44.0837
      2.52060      44.9602
      1.28300      43.8484
     0.759200      43.7654
      2.58870      44.9944
     0.643000      43.4106
      1.56530      43.5989
      1.45640      44.0965
      1.54660      43.5403
      1.61140      43.7799
      1.50600      43.7752
      2.08770      44.3053
      1.43840      44.0526
      1.45050      44.1567
      2.03230      44.3200
     0.404900      42.9067
     0.762800      44.0338
      5.52720      46.6213
     0.915800      43.7702
      1.42230      44.3361
      1.93500      44.9530
      1.50300      44.4892
      1.88840      44.3424
     0.466200      43.7058
      1.05360      43.8630
      1.91160      44.6082
      1.10930      44.3377
     0.385000      43.1080
     0.789300      44.9627
     0.760900      43.8439
      1.20800      43.8266
      2.11640      44.8734
      1.21920      43.9958
      1.21060      43.4689
      1.54820      44.0092
      2.48250      44.7412
      2.19990      44.7564
     0.890400      43.8551
     0.390200      42.5126
     0.505600      42.9905
      1.87570      44.3050
     0.608900      43.6621
      1.43810      44.1599
     0.655800      42.9662
      1.23260      43.9586
     0.888800      45.1282
      1.09990      44.2191
      1.29610      43.6410
      1.01650      43.6630
     0.591800      42.3524
     0.187900      42.4827
      1.81110      44.9314
      1.92610      44.7816
      1.25110      44.3181
      1.45580      44.4179
      1.30070      43.9392
      1.04340      44.0175
      1.29710      44.9586
     0.701100      44.1622
      1.52120      44.5191
     0.517200      43.3377
      2.18090      45.0077
      1.31130      44.2874
      1.43290      44.5325
      2.36450      44.9298
     0.651200      43.8845
     0.747000      44.3365
     0.999500      44.0339
     0.626700      43.8802
      1.22740      44.4949
      1.54890      44.5159
     0.730000      43.6132
      1.70120      44.6215
      1.38650      44.5836
      1.26140      44.2131
      2.70160      44.6740
      1.66950      44.0040
      2.72630      44.6257
      1.02310      44.4793
      1.09260      43.8792
     0.682600      43.5086
      2.24710      44.6677
     0.924300      43.8007
      1.89750      44.6938
      2.61650      45.0796
     0.405100      42.9971
     0.902600      43.3771
      2.41140      44.5194
      1.85580      43.9141
      2.20220      44.1541
      2.74830      44.8630
      1.25470      44.0095
      1.75010      44.3492
      2.45210      44.5899
     0.630700      43.1455
      2.02120      44.1978
      1.08640      44.1918
      1.77530      44.7533
     0.366300      43.2407
     0.271400      43.1692
      1.94860      45.3102
     0.450300      43.5227
      2.60980      45.2672
     0.459300      43.2680
      1.39120      44.7271
      1.70240      44.7208
     0.784400      43.8962
     0.298300      43.0240
      1.41330      44.8496
      1.09120      43.9934
      1.75020      44.1857
      1.09970      44.0741
      1.24950      44.3141
      1.14930      44.4314
      1.31550      44.4114
     0.662000      44.1244
      1.89510      44.7167
     0.636100      42.4495
      2.50470      44.3671
      1.06820      43.7073
      2.04570      44.1271
      3.24730      44.1123
      1.27740      44.1590
      1.42900      43.8016
      1.64120      44.0482
      1.05950      43.8138
      1.38640      43.3698
      1.69110      44.4346
      2.34690      43.7482
      3.17470      44.2941
     0.654500      42.6484
     0.514900      43.0180
      2.63190      44.3328
      2.04730      44.0162
      1.72830      43.6309
      2.02140      44.3874
      2.08600      44.2192
      1.75220      43.7086
     0.638000      42.7743
      1.01490      44.0644
      1.03590      43.2864
      3.91060      44.7636
     0.824300      43.1748
      1.45890      44.2365
      1.02690      44.4188
      1.90710      44.2209
     0.242900      42.9545
      1.21180      43.9049
     0.782600      43.7044
      1.63930      44.5832
      1.72660      44.3414
      1.93940      43.7708
     0.808600      43.2398
     0.826100      43.1778
      1.40270      44.2922
      1.74910      43.9543
     0.549200      42.9097
     0.786800      43.9929
      1.67600      44.2731
     0.497600      43.1001
     0.426900      43.2472
     0.258200      42.0510
      1.11920      42.8643
     0.444200      43.0741
     0.985700      44.2041
      1.00080      43.1672
     0.885700      43.2789
      2.54600      44.2548
      1.24380      43.5319
     0.512100      43.2346
     0.679300      43.7013
     0.823800      44.1269
     0.210900      43.2361
     0.717600      43.2795
     0.704300      42.5617
      1.65340      43.8961
     0.484200      42.3332
     0.492900      42.2916
    0.0500000      39.7920
     0.646000      42.7343
     0.457600      41.9530
     0.417700      42.5274
     0.577500      42.7917
      1.14600      43.7343
    0.0426000      40.9285
     0.170900      42.4718
      1.41650      44.7366
     0.779800      43.6186
     0.833100      43.5821
     0.736500      43.0739
     0.561600      42.8719
      1.95530      44.7021
     0.895900      43.5487
    0.0583000      41.8925
      2.18380      44.6812
      1.62130      44.3383
      1.51720      44.1847
      1.77150      44.2968
     0.474200      42.8869
      1.05460      43.6992
      1.64770      44.5319
     0.228000      42.3802
     0.745700      43.3261
    0.0786000      42.0003
     0.285100      42.4653
      2.12910      44.3624
     0.248600      43.0484
      1.89040      44.2390
     0.849300      42.9735
      1.52850      43.4898
     0.632900      42.8557
     0.481900      42.7933
      1.23500      44.0845
     0.745900      43.3877
     0.752600      43.6498
      1.13960      43.4561
     0.445500      42.9215
     0.714200      44.2461
     0.308200      42.3144
     0.134000      41.5236
     0.416800      42.9911
    0.0400000      41.6722
     0.745700      43.8235
     0.483000      43.6003
     0.687500      43.3929
     0.767800      43.1178
      2.76450      44.4406
     0.637900      43.0205
    0.0600000      40.7884
     0.728400      43.3620
     0.720200      43.0819
     0.222300      42.0769
     0.390200      42.1653
     0.288900      41.9352
     0.850400      43.8252
     0.176600      41.5328
     0.571600      42.9011
     0.145200      41.4268
      1.25160      44.0210
     0.401200      42.8135
    0.0372000      39.7126
    0.0400000      39.9438
     0.424700      42.1022
     0.539500      42.6555
    0.0400000      40.3359
    0.0549000      40.5369
      1.27920      43.8965
     0.475500      42.5185
      1.91660      43.8161
     0.877400      43.5315
      1.89090      44.1131
     0.794300      42.9064
     0.602800      42.5633
    0.0610000      41.5770
      1.37880      44.0110
     0.986800      43.6261
      1.30130      43.8416
     0.411700      42.9981
     0.911400      43.7558
    0.0560000      41.7575
     0.109700      41.9236
     0.540800      43.2994
     0.549100      43.0735
     0.245800      41.9495
     0.503100      43.3851
     0.179300      42.2949
      1.75660      44.8547
     0.429700      43.0843
     0.477100      43.1582
     0.468800      43.2947
     0.431600      43.3737
      1.65040      44.3004
    0.0546000      40.5861
      1.13940      43.9488
     0.769600      43.5724
     0.447400      43.0944
    0.0670000      41.2243
     0.138200      42.0959
     0.636100      42.6953
      1.10590      43.3226
     0.533100      43.4148
     0.912500      43.8749
      1.91860      44.2912
     0.284200      42.8535
     0.439100      43.4531
     0.415500      43.0026
     0.535800      43.7189
     0.413900      43.2801
     0.277900      43.0023
     0.161200      42.4598
     0.531900      43.5618
     0.515700      43.3058
     0.286200      42.9339
     0.316000      42.6934
     0.883800      43.3035
     0.952700      43.6691
     0.816700      42.7524
      1.55070      43.5460
     0.491900      42.4511
     0.483300      42.9701
      2.03520      44.5951
     0.884000      43.3722
     0.417700      42.3722
      1.25700      43.4960
     0.169500      41.5832
     0.411900      41.9994
      2.60100      44.3779
    0.0795000      40.7747
      1.17360      43.3060
     0.572800      42.5786
     0.524200      42.7986
    0.0840000      42.4821
      1.60870      44.0529
      1.14280      43.3511
     0.657800      43.5957
